electricity.n.03	electricity.n.03
finale.n.01	finale.n.01
eighty.n.01	eighty.n.01
spot.n.02	spot.n.02
tolerance.n.04	tolerance.n.04
major.n.01	major.n.01
condensation.n.05	condensation.n.05
cash_register.n.01	cash_register.n.01
oak.n.01	oak.n.01
ice.n.02	ice.n.02
swimsuit.n.01	swimsuit.n.01
chip.n.07	chip.n.07
heroism.n.01	heroism.n.01
cigar.n.01	cigar.n.01
vocal_music.n.01	vocal_music.n.01
covering_material.n.01	covering_material.n.01
pulley.n.01	pulley.n.01
cup.n.06	cup.n.06
safety.n.02	safety.n.02
malevolence.n.01	malevolence.n.01
admiration.n.01	admiration.n.01
film.n.04	film.n.04
southerner.n.01	southerner.n.01
vantage.n.01	vantage.n.01
purse.n.04	purse.n.04
malice.n.01	malice.n.01
barrage.n.02	barrage.n.02
allure.n.01	allure.n.01
heroin.n.01	heroin.n.01
tenor.n.04	tenor.n.04
motel.n.01	motel.n.01
reorganization.n.01	reorganization.n.01
thing.n.11	thing.n.11
coloring.n.01	coloring.n.01
associate_degree.n.01	associate_degree.n.01
gutter.n.02	gutter.n.02
suffering.n.02	suffering.n.02
embarrassment.n.01	embarrassment.n.01
processor.n.02	processor.n.02
subcommittee.n.01	subcommittee.n.01
scanner.n.02	scanner.n.02
lie.n.03	lie.n.03
limestone.n.01	limestone.n.01
dark_blue.n.01	dark_blue.n.01
kettle.n.01	kettle.n.01
ecology.n.01	ecology.n.01
accessory.n.03	accessory.n.03
neck.n.05	neck.n.05
protoplasm.n.01	protoplasm.n.01
requirement.n.01	requirement.n.01
assassination.n.02	assassination.n.02
trigger.n.02	trigger.n.02
member.n.04	member.n.04
stock.n.03	stock.n.03
incidence.n.02	incidence.n.02
boutique.n.01	boutique.n.01
tractor.n.01	tractor.n.01
eclipse.n.01	eclipse.n.01
shot.n.02	shot.n.02
parent.n.02	parent.n.02
telephone_receiver.n.01	telephone_receiver.n.01
cello.n.01	cello.n.01
faith.n.04	faith.n.04
python.n.01	python.n.01
covenant.n.01	covenant.n.01
flare.n.01	flare.n.01
model.n.02	model.n.02
organism.n.02	organism.n.02
answer.n.04	answer.n.04
pronunciation.n.02	pronunciation.n.02
cup.n.05	cup.n.05
chrome.n.01	chrome.n.01
vintage.n.02	vintage.n.02
intensity.n.01	intensity.n.01
automobile_mechanic.n.01	automobile_mechanic.n.01
lead.n.01	lead.n.01
light.n.06	light.n.06
router.n.01	router.n.01
leash.n.01	leash.n.01
methodology.n.01	methodology.n.01
formation.n.07	formation.n.07
russian.n.02	russian.n.02
biotechnology.n.02	biotechnology.n.02
logicality.n.01	logicality.n.01
sieve.n.01	sieve.n.01
confederate.n.01	confederate.n.01
appendix.n.01	appendix.n.01
tasting.n.03	tasting.n.03
breast.n.03	breast.n.03
laurel.n.01	laurel.n.01
case_law.n.02	case_law.n.02
consul.n.01	consul.n.01
romance.n.05	romance.n.05
genetic_disease.n.01	genetic_disease.n.01
associate_in_nursing.n.01	associate_in_nursing.n.01
chromosome.n.01	chromosome.n.01
grounder.n.01	grounder.n.01
formalwear.n.01	formalwear.n.01
hot_tub.n.01	hot_tub.n.01
bay.n.05	bay.n.05
fire_iron.n.01	fire_iron.n.01
hall.n.13	hall.n.13
engraving.n.03	engraving.n.03
medley.n.01	medley.n.01
basketball_player.n.01	basketball_player.n.01
milk.n.04	milk.n.04
acronym.n.01	acronym.n.01
arbitration.n.01	arbitration.n.01
arbitration.n.02	arbitration.n.02
contempt.n.01	contempt.n.01
apogee.n.01	apogee.n.01
handcuff.n.01	handcuff.n.01
ballet.n.02	ballet.n.02
archeologist.n.01	archeologist.n.01
latex.n.01	latex.n.01
revelation.n.04	revelation.n.04
feature_of_speech.n.01	feature_of_speech.n.01
calorie.n.02	calorie.n.02
calendar.n.02	calendar.n.02
oldness.n.01	oldness.n.01
house_physician.n.01	house_physician.n.01
involvement.n.02	involvement.n.02
vantage_point.n.01	vantage_point.n.01
awakening.n.01	awakening.n.01
program.n.08	program.n.08
hex.n.01	hex.n.01
perceptibility.n.01	perceptibility.n.01
lineman.n.04	lineman.n.04
fantasy.n.01	fantasy.n.01
shoulder.n.02	shoulder.n.02
personality.n.02	personality.n.02
visibility.n.01	visibility.n.01
suffix.n.01	suffix.n.01
memorial.n.01	memorial.n.01
mural.n.01	mural.n.01
ethnicity.n.01	ethnicity.n.01
attachment.n.02	attachment.n.02
applicator.n.01	applicator.n.01
council_member.n.01	council_member.n.01
arabian.n.02	arabian.n.02
rebel.n.01	rebel.n.01
confederate_soldier.n.01	confederate_soldier.n.01
shotgun.n.01	shotgun.n.01
spear.n.01	spear.n.01
roommate.n.01	roommate.n.01
thyroid_gland.n.01	thyroid_gland.n.01
clarinet.n.01	clarinet.n.01
vault.n.04	vault.n.04
respite.n.02	respite.n.02
desktop.n.01	desktop.n.01
signal_detection.n.01	signal_detection.n.01
armor.n.02	armor.n.02
antenna.n.03	antenna.n.03
discomfort.n.02	discomfort.n.02
accreditation.n.01	accreditation.n.01
hayfield.n.01	hayfield.n.01
drinker.n.02	drinker.n.02
style.n.09	style.n.09
outage.n.02	outage.n.02
milk.n.02	milk.n.02
canton.n.02	canton.n.02
straightaway.n.01	straightaway.n.01
gather.n.02	gather.n.02
jersey.n.04	jersey.n.04
air_mass.n.01	air_mass.n.01
singing.n.01	singing.n.01
bark.n.01	bark.n.01
injury.n.05	injury.n.05
correspondent.n.02	correspondent.n.02
fibril.n.01	fibril.n.01
polonium.n.01	polonium.n.01
staff.n.06	staff.n.06
cerium.n.01	cerium.n.01
harassment.n.02	harassment.n.02
mammal_genus.n.01	mammal_genus.n.01
fatso.n.01	fatso.n.01
missionary.n.02	missionary.n.02
bassist.n.01	bassist.n.01
chord.n.01	chord.n.01
self-government.n.01	self-government.n.01
animal_virus.n.01	animal_virus.n.01
grey.n.07	grey.n.07
grey.n.04	grey.n.04
light.n.12	light.n.12
light.n.03	light.n.03
light.n.08	light.n.08
light.n.05	light.n.05
fade.n.02	fade.n.02
almond_tree.n.01	almond_tree.n.01
atonement.n.01	atonement.n.01
pod.n.01	pod.n.01
medium.n.10	medium.n.10
holy_day_of_obligation.n.01	holy_day_of_obligation.n.01
almond.n.02	almond.n.02
almond.n.01	almond.n.01
master.n.06	master.n.06
regular.n.01	regular.n.01
cookie.n.02	cookie.n.02
carboxylic_acid.n.01	carboxylic_acid.n.01
flood.n.04	flood.n.04
po.n.03	po.n.03
directive.n.01	directive.n.01
abstractedness.n.01	abstractedness.n.01
contentedness.n.01	contentedness.n.01
shoulder.n.04	shoulder.n.04
calendar.n.03	calendar.n.03
vibrator.n.02	vibrator.n.02
swallow.n.02	swallow.n.02
nonconformist.n.02	nonconformist.n.02
personal_digital_assistant.n.01	personal_digital_assistant.n.01
stretch.n.01	stretch.n.01
stroke.n.03	stroke.n.03
burglary.n.01	burglary.n.01
division.n.12	division.n.12
church.n.04	church.n.04
filling.n.01	filling.n.01
boring.n.02	boring.n.02
shorebird.n.01	shorebird.n.01
minority.n.03	minority.n.03
helm.n.01	helm.n.01
dowry.n.01	dowry.n.01
light.n.10	light.n.10
sorcerer.n.01	sorcerer.n.01
cooler.n.03	cooler.n.03
credence.n.01	credence.n.01
hedge.n.01	hedge.n.01
trim.n.04	trim.n.04
varnish.n.01	varnish.n.01
volcano.n.02	volcano.n.02
landmark.n.01	landmark.n.01
builder.n.02	builder.n.02
mission.n.01	mission.n.01
carcinoma.n.01	carcinoma.n.01
tank_car.n.01	tank_car.n.01
havoc.n.01	havoc.n.01
comma.n.01	comma.n.01
childcare.n.01	childcare.n.01
first.n.05	first.n.05
bane.n.01	bane.n.01
pattern.n.05	pattern.n.05
swing.n.04	swing.n.04
prizefighter.n.01	prizefighter.n.01
antioxidant.n.01	antioxidant.n.01
transplant.n.02	transplant.n.02
island.n.02	island.n.02
correspondent.n.01	correspondent.n.01
neglect.n.02	neglect.n.02
dismissal.n.02	dismissal.n.02
court.n.04	court.n.04
interception.n.02	interception.n.02
clown.n.02	clown.n.02
stage.n.04	stage.n.04
spy.n.02	spy.n.02
lithium.n.01	lithium.n.01
bazaar.n.03	bazaar.n.03
somerset.n.01	somerset.n.01
mission.n.04	mission.n.04
squadron.n.03	squadron.n.03
squadron.n.02	squadron.n.02
swarm.n.02	swarm.n.02
ethics.n.02	ethics.n.02
villa.n.03	villa.n.03
wrestling.n.02	wrestling.n.02
ecstasy.n.01	ecstasy.n.01
squadron.n.01	squadron.n.01
magnesium.n.01	magnesium.n.01
handling.n.01	handling.n.01
redemption.n.01	redemption.n.01
concession.n.03	concession.n.03
vinegar.n.02	vinegar.n.02
acetic_acid.n.01	acetic_acid.n.01
vinegar.n.01	vinegar.n.01
liver.n.02	liver.n.02
breast.n.01	breast.n.01
streamer.n.02	streamer.n.02
liver.n.01	liver.n.01
hip.n.05	hip.n.05
order.n.01	order.n.01
k.n.06	k.n.06
rash.n.02	rash.n.02
shuttle.n.02	shuttle.n.02
secretary.n.01	secretary.n.01
hazard.n.03	hazard.n.03
field.n.03	field.n.03
shell.n.10	shell.n.10
os.n.01	os.n.01
fashion.n.04	fashion.n.04
proclamation.n.02	proclamation.n.02
contribution.n.04	contribution.n.04
plumber.n.01	plumber.n.01
platelet.n.01	platelet.n.01
orange.n.02	orange.n.02
bunker.n.01	bunker.n.01
current.n.02	current.n.02
artery.n.01	artery.n.01
tractor.n.02	tractor.n.02
portfolio.n.02	portfolio.n.02
distinction.n.04	distinction.n.04
windsock.n.01	windsock.n.01
immunization.n.01	immunization.n.01
vehemence.n.01	vehemence.n.01
interval.n.03	interval.n.03
materiality.n.02	materiality.n.02
perfection.n.03	perfection.n.03
scout.n.04	scout.n.04
disappearance.n.01	disappearance.n.01
guy.n.03	guy.n.03
eraser.n.01	eraser.n.01
woodworker.n.01	woodworker.n.01
decapod_crustacean.n.01	decapod_crustacean.n.01
freshwater_bass.n.01	freshwater_bass.n.01
bass.n.08	bass.n.08
auditor.n.02	auditor.n.02
pastry.n.01	pastry.n.01
grandiosity.n.01	grandiosity.n.01
hand.n.08	hand.n.08
mosquito.n.01	mosquito.n.01
decay.n.04	decay.n.04
amide.n.01	amide.n.01
trial_period.n.01	trial_period.n.01
canyon.n.01	canyon.n.01
marathon.n.01	marathon.n.01
pocket.n.09	pocket.n.09
canadian.n.02	canadian.n.02
detective.n.01	detective.n.01
tongue.n.03	tongue.n.03
algebra.n.01	algebra.n.01
union.n.10	union.n.10
union.n.06	union.n.06
alarm.n.01	alarm.n.01
curry.n.01	curry.n.01
distillery.n.01	distillery.n.01
dizziness.n.01	dizziness.n.01
reality.n.04	reality.n.04
beautification.n.01	beautification.n.01
hopefulness.n.01	hopefulness.n.01
debtor.n.01	debtor.n.01
treatment.n.03	treatment.n.03
slavery.n.02	slavery.n.02
sorcery.n.01	sorcery.n.01
perspective.n.02	perspective.n.02
backyard.n.01	backyard.n.01
simmer.n.01	simmer.n.01
swimmer.n.01	swimmer.n.01
entrance_fee.n.01	entrance_fee.n.01
sandal.n.01	sandal.n.01
borrowing.n.01	borrowing.n.01
forfeit.n.02	forfeit.n.02
reality.n.03	reality.n.03
destiny.n.01	destiny.n.01
public_toilet.n.01	public_toilet.n.01
smell.n.04	smell.n.04
jam.n.01	jam.n.01
sleep.n.03	sleep.n.03
pitcher.n.05	pitcher.n.05
content.n.03	content.n.03
worldly_concern.n.01	worldly_concern.n.01
poker.n.01	poker.n.01
pairing.n.02	pairing.n.02
needleworker.n.01	needleworker.n.01
protozoal_infection.n.01	protozoal_infection.n.01
standard_atmosphere.n.01	standard_atmosphere.n.01
suit.n.01	suit.n.01
match-up.n.01	match-up.n.01
kingdom.n.05	kingdom.n.05
snow.n.02	snow.n.02
text.n.02	text.n.02
catcher.n.02	catcher.n.02
credit_rating.n.01	credit_rating.n.01
empty.n.01	empty.n.01
shoulder.n.03	shoulder.n.03
hand_blower.n.01	hand_blower.n.01
vanilla.n.01	vanilla.n.01
hull.n.06	hull.n.06
invitation.n.02	invitation.n.02
pneumonia.n.01	pneumonia.n.01
vanilla.n.03	vanilla.n.03
vanilla.n.02	vanilla.n.02
processor.n.01	processor.n.01
doorbell.n.01	doorbell.n.01
lacquerware.n.01	lacquerware.n.01
japan.n.03	japan.n.03
tramway.n.01	tramway.n.01
tabloid.n.02	tabloid.n.02
bombast.n.01	bombast.n.01
tenth.n.02	tenth.n.02
nun.n.01	nun.n.01
allegiance.n.02	allegiance.n.02
stock.n.15	stock.n.15
county_town.n.01	county_town.n.01
palace.n.01	palace.n.01
beguilement.n.02	beguilement.n.02
audacity.n.02	audacity.n.02
crowding.n.01	crowding.n.01
sandstone.n.01	sandstone.n.01
arenaceous_rock.n.01	arenaceous_rock.n.01
self-improvement.n.01	self-improvement.n.01
reform.n.03	reform.n.03
burying.n.01	burying.n.01
shutout.n.01	shutout.n.01
polyamide.n.01	polyamide.n.01
knockoff.n.01	knockoff.n.01
hypocrite.n.01	hypocrite.n.01
gunman.n.02	gunman.n.02
malaria.n.01	malaria.n.01
possession.n.05	possession.n.05
siloxane.n.01	siloxane.n.01
silicone.n.01	silicone.n.01
obituary.n.01	obituary.n.01
brawn.n.01	brawn.n.01
terror.n.03	terror.n.03
forty.n.01	forty.n.01
window.n.04	window.n.04
exposition.n.03	exposition.n.03
solicitor.n.01	solicitor.n.01
downside.n.01	downside.n.01
closing.n.03	closing.n.03
farming.n.02	farming.n.02
schism.n.01	schism.n.01
pro.n.02	pro.n.02
courtship.n.01	courtship.n.01
box.n.02	box.n.02
hovel.n.01	hovel.n.01
sovereignty.n.01	sovereignty.n.01
lightning.n.02	lightning.n.02
low.n.01	low.n.01
mold.n.08	mold.n.08
fleet.n.02	fleet.n.02
expulsion.n.03	expulsion.n.03
backup.n.04	backup.n.04
carapace.n.01	carapace.n.01
scute.n.01	scute.n.01
window.n.05	window.n.05
commitment.n.03	commitment.n.03
beast.n.02	beast.n.02
epidemic.n.01	epidemic.n.01
catheter.n.01	catheter.n.01
shininess.n.01	shininess.n.01
paintbrush.n.01	paintbrush.n.01
breast.n.04	breast.n.04
bank.n.05	bank.n.05
hull.n.01	hull.n.01
corner.n.07	corner.n.07
pumpkin.n.01	pumpkin.n.01
babysitter.n.01	babysitter.n.01
float.n.06	float.n.06
page.n.02	page.n.02
royalty.n.01	royalty.n.01
burial.n.01	burial.n.01
spear.n.02	spear.n.02
cocoa.n.02	cocoa.n.02
refrain.n.01	refrain.n.01
crusade.n.02	crusade.n.02
esprit_de_corps.n.01	esprit_de_corps.n.01
absence.n.03	absence.n.03
social_dancing.n.01	social_dancing.n.01
cheerfulness.n.01	cheerfulness.n.01
treasury.n.01	treasury.n.01
tear.n.04	tear.n.04
preacher.n.01	preacher.n.01
yellowish_brown.n.01	yellowish_brown.n.01
sister.n.03	sister.n.03
chin.n.01	chin.n.01
charlemagne.n.01	charlemagne.n.01
vacationer.n.01	vacationer.n.01
nub.n.02	nub.n.02
riddle.n.01	riddle.n.01
ice_rink.n.01	ice_rink.n.01
uterus.n.01	uterus.n.01
interception.n.01	interception.n.01
reverie.n.02	reverie.n.02
registration.n.02	registration.n.02
protestant.n.01	protestant.n.01
grain.n.07	grain.n.07
molding.n.02	molding.n.02
littoral.n.01	littoral.n.01
presumption.n.03	presumption.n.03
timetable.n.02	timetable.n.02
vest.n.01	vest.n.01
maturity.n.03	maturity.n.03
dream.n.05	dream.n.05
jaw.n.03	jaw.n.03
annihilation.n.02	annihilation.n.02
scoreboard.n.01	scoreboard.n.01
cover.n.03	cover.n.03
insignia.n.01	insignia.n.01
infection.n.03	infection.n.03
flat_coat.n.01	flat_coat.n.01
coat_of_paint.n.01	coat_of_paint.n.01
fall.n.10	fall.n.10
kingdom.n.06	kingdom.n.06
malevolence.n.02	malevolence.n.02
diviner.n.01	diviner.n.01
halftime.n.01	halftime.n.01
house.n.06	house.n.06
domestic.n.01	domestic.n.01
fertility.n.02	fertility.n.02
pirate.n.02	pirate.n.02
mushroom.n.03	mushroom.n.03
skater.n.01	skater.n.01
sanitariness.n.01	sanitariness.n.01
timer.n.01	timer.n.01
focal_ratio.n.01	focal_ratio.n.01
lap.n.01	lap.n.01
camp.n.06	camp.n.06
triteness.n.01	triteness.n.01
unoriginality.n.01	unoriginality.n.01
uncreativeness.n.01	uncreativeness.n.01
assault.n.01	assault.n.01
congregation.n.01	congregation.n.01
device.n.03	device.n.03
postponement.n.02	postponement.n.02
shrinking.n.01	shrinking.n.01
brow.n.01	brow.n.01
beauty_treatment.n.01	beauty_treatment.n.01
periphery.n.01	periphery.n.01
admixture.n.01	admixture.n.01
permissiveness.n.01	permissiveness.n.01
peptide.n.01	peptide.n.01
etymology.n.01	etymology.n.01
etymology.n.02	etymology.n.02
ideology.n.02	ideology.n.02
reset.n.01	reset.n.01
ballad.n.01	ballad.n.01
transmittance.n.01	transmittance.n.01
rescue_equipment.n.01	rescue_equipment.n.01
abolition.n.01	abolition.n.01
anticipation.n.04	anticipation.n.04
palette.n.01	palette.n.01
palette.n.02	palette.n.02
affidavit.n.01	affidavit.n.01
marauder.n.01	marauder.n.01
o.n.02	o.n.02
irrigation.n.02	irrigation.n.02
banker.n.01	banker.n.01
celestial_point.n.01	celestial_point.n.01
plangency.n.01	plangency.n.01
handout.n.01	handout.n.01
wish.n.02	wish.n.02
subscription.n.03	subscription.n.03
roadway.n.01	roadway.n.01
tuning.n.01	tuning.n.01
box.n.09	box.n.09
coordination.n.02	coordination.n.02
box.n.10	box.n.10
visibility.n.03	visibility.n.03
lady.n.03	lady.n.03
neutron.n.01	neutron.n.01
one-fifth.n.01	one-fifth.n.01
cheer.n.01	cheer.n.01
rehearsal.n.01	rehearsal.n.01
channel.n.02	channel.n.02
royalty.n.02	royalty.n.02
table.n.05	table.n.05
parameter.n.01	parameter.n.01
parameter.n.04	parameter.n.04
ale.n.01	ale.n.01
carpenter.n.01	carpenter.n.01
storm.n.03	storm.n.03
sanitation.n.02	sanitation.n.02
figure.n.01	figure.n.01
house.n.12	house.n.12
radioisotope.n.01	radioisotope.n.01
vocabulary.n.02	vocabulary.n.02
prophet.n.01	prophet.n.01
apostle.n.01	apostle.n.01
pressure.n.06	pressure.n.06
injury.n.04	injury.n.04
fuse.n.01	fuse.n.01
versatility.n.01	versatility.n.01
reelection.n.01	reelection.n.01
cycle.n.05	cycle.n.05
bracket.n.04	bracket.n.04
pasta.n.01	pasta.n.01
sender.n.01	sender.n.01
apothecaries'_unit.n.01	apothecaries'_unit.n.01
nanny.n.01	nanny.n.01
bachelor.n.01	bachelor.n.01
ritual.n.02	ritual.n.02
forgivingness.n.01	forgivingness.n.01
lace.n.02	lace.n.02
diversity.n.02	diversity.n.02
coffin.n.01	coffin.n.01
plaque.n.01	plaque.n.01
dive.n.02	dive.n.02
festival.n.01	festival.n.01
tea.n.03	tea.n.03
polyester.n.03	polyester.n.03
polyester.n.02	polyester.n.02
polyester.n.01	polyester.n.01
utility.n.04	utility.n.04
passing.n.06	passing.n.06
pitch.n.10	pitch.n.10
jest.n.02	jest.n.02
high_blood_pressure.n.01	high_blood_pressure.n.01
latitude.n.02	latitude.n.02
sea_bass.n.01	saltwater_fish.n.01
domain.n.03	set.n.02
clinic.n.03	medical_building.n.01
tea.n.05	herb.n.02
rape.n.01	mustard.n.01
present.n.03	tense.n.01
plagiarist.n.01	thief.n.01
compass.n.03	capability.n.03
stool.n.01	seat.n.03
ex-husband.n.01	man.n.01
zero.n.02	digit.n.01
keep.n.02	stronghold.n.01
compression.n.02	shrinking.n.01
shell.n.04	hull.n.01
strap.n.01	leather_strip.n.01
black_music.n.01	music_genre.n.01
stuffing.n.01	concoction.n.01
feeding.n.02	provision.n.02
disruption.n.04	disturbance.n.05
staff.n.04	building_material.n.01
clean_and_jerk.n.01	weightlift.n.01
variable.n.04	symbol.n.01
wire.n.02	conductor.n.04
affliction.n.01	adversity.n.01
young_bird.n.01	young.n.01
chemical_agent.n.01	agent.n.03
recognizance.n.01	security.n.05
cross.n.04	adversity.n.01
valuation.n.02	price.n.02
transport.n.02	diffusion.n.01
hunk.n.02	part.n.03
wireless_local_area_network.n.01	local_area_network.n.01
apprehension.n.01	fear.n.01
driving.n.02	steering.n.02
pulsation.n.01	wave.n.03
yokel.n.01	rustic.n.01
puberty.n.01	time_of_life.n.01
opposition.n.08	party.n.01
hypoglycemic_agent.n.01	agent.n.03
insulin.n.01	hormone.n.01
thunderstorm.n.01	storm.n.01
teaspoon.n.02	spoon.n.01
liberal.n.01	adult.n.01
ethnic_group.n.01	group.n.01
feint.n.01	maneuver.n.04
synthesis.n.01	chemical_process.n.01
vision.n.05	experience.n.03
chick.n.01	chicken.n.02
shuffle.n.01	reordering.n.01
islam.n.02	monotheism.n.01
gauge.n.01	measuring_instrument.n.01
amino_acid.n.01	organic_compound.n.01
idol.n.01	effigy.n.01
shepherd.n.01	clergyman.n.01
liar.n.01	deceiver.n.01
dildo.n.01	vibrator.n.02
extinction.n.06	termination.n.05
goad.n.02	encouragement.n.01
showroom.n.01	area.n.05
panopticon.n.01	area.n.05
checkpoint.n.01	stop.n.05
beating.n.02	corporal_punishment.n.01
irrigation.n.01	provision.n.02
forewing.n.01	wing.n.01
loft.n.02	floor.n.02
linguist.n.02	person.n.01
hour_angle.n.02	angular_distance.n.01
quota.n.02	allotment.n.01
amine.n.01	methane_series.n.01
muscle.n.04	authority.n.01
nut_tree.n.01	angiospermous_tree.n.01
analogy.n.01	inference.n.01
arranger.n.02	musician.n.02
marijuana.n.01	cannabis.n.01
dress_suit.n.01	formalwear.n.01
traffic_jam.n.01	crush.n.02
wrong.n.02	injury.n.05
push.n.02	force.n.02
convention.n.03	treaty.n.01
beam.n.03	electromagnetic_radiation.n.01
margarine.n.01	spread.n.05
artillery.n.02	army_unit.n.01
destructiveness.n.01	quality.n.01
volcanic_crater.n.01	geological_formation.n.01
circulation.n.04	count.n.01
gridlock.n.01	crush.n.02
bone.n.02	animal_material.n.01
bar.n.02	counter.n.01
hike.n.01	walk.n.04
consistency.n.02	uniformity.n.02
confrontation.n.04	resistance.n.11
assay.n.01	appraisal.n.01
affinity.n.07	attraction.n.03
mesh_topology.n.01	topology.n.04
seventh.n.01	rank.n.02
seventh.n.03	interval.n.04
spread.n.01	change_of_location.n.01
chancel.n.01	area.n.05
genetics.n.01	biology.n.01
one-eighth.n.01	common_fraction.n.01
label.n.01	description.n.02
label.n.03	radioisotope.n.01
islam.n.01	civilization.n.01
subscription.n.01	payment.n.01
subscription.n.02	agreement.n.06
foot.n.01	vertebrate_foot.n.01
spying.n.02	information_gathering.n.01
ice.n.03	diamond.n.01
sweetheart.n.01	lover.n.01
drag.n.06	pull.n.01
graduation.n.01	completion.n.02
one-ninth.n.01	common_fraction.n.01
ninth.n.01	rank.n.02
amble.n.01	walk.n.04
largeness.n.03	size.n.01
epicure.n.01	sensualist.n.01
runway.n.03	platform.n.01
pate.n.02	top.n.02
bark.n.03	sailing_vessel.n.01
troy_unit.n.01	weight_unit.n.02
parachute.n.01	rescue_equipment.n.01
aperture.n.02	hole.n.01
sleep.n.02	physical_condition.n.01
class.n.07	taxonomic_group.n.01
arctic.n.02	footwear.n.02
overshoe.n.01	footwear.n.02
airline.n.01	hose.n.03
distress.n.01	pain.n.02
equivalent.n.02	mass.n.01
atomic_mass.n.01	mass.n.01
dent.n.03	blemish.n.01
constellation.n.02	natural_object.n.01
backpack.n.01	bag.n.01
gamut.n.01	scope.n.01
fleet.n.04	collection.n.01
flower_arrangement.n.01	decoration.n.01
tormentor.n.01	oppressor.n.01
ground.n.09	connection.n.03
shank.n.06	part.n.02
erection.n.02	structure.n.01
book.n.10	section.n.01
rule.n.08	direction.n.06
hardwood.n.01	wood.n.01
forestry.n.01	biology.n.01
skidder.n.01	person.n.01
villa.n.02	house.n.01
brake_drum.n.01	cylinder.n.02
choir.n.02	set.n.01
master's_degree.n.01	academic_degree.n.01
crosspiece.n.02	brace.n.09
communications.n.01	discipline.n.01
shore_leave.n.01	leave.n.01
hen.n.01	chicken.n.02
convert.n.01	person.n.01
starvation.n.01	hunger.n.01
villain.n.02	character.n.04
staphylococcal_infection.n.01	infection.n.01
acrobatics.n.02	flight.n.02
breeding.n.04	production.n.07
mawkishness.n.02	emotionality.n.01
dysphemism.n.01	saying.n.01
raising.n.02	upbringing.n.01
leech.n.02	follower.n.01
sound_reproduction.n.01	reproduction.n.04
step.n.03	locomotion.n.02
psychiatry.n.01	medicine.n.01
federation.n.01	organization.n.01
freshness.n.03	good_health.n.01
boson.n.01	particle.n.02
quarter_day.n.01	christian_holy_day.n.01
syndrome.n.01	complex.n.01
grain.n.04	metric_weight_unit.n.01
corn.n.07	emotionality.n.01
text.n.04	matter.n.06
clang.n.01	noise.n.01
bus.n.04	saying.n.01
counselor.n.01	adviser.n.01
gunfight.n.01	fight.n.02
sixty.n.01	large_integer.n.01
pest.n.03	oppressor.n.01
yard.n.03	tract.n.01
hand.n.09	linear_unit.n.01
handbreadth.n.01	linear_unit.n.01
hand.n.10	sailor.n.01
caterer.n.01	supplier.n.01
maple.n.02	angiospermous_tree.n.01
bearing.n.02	direction.n.01
knee.n.03	cloth_covering.n.01
point.n.01	component.n.01
blogger.n.01	person.n.01
billet.n.02	housing.n.01
birth_control.n.01	planning.n.01
lumberman.n.01	laborer.n.01
amino.n.01	group.n.02
insulation.n.01	isolation.n.01
boycott.n.01	protest.n.02
boil.n.01	infection.n.01
fold.n.01	angular_shape.n.01
colloquium.n.01	conference.n.01
bait.n.02	device.n.01
private.n.01	enlisted_man.n.01
rip.n.02	opening.n.01
maverick.n.01	nonconformist.n.02
action.n.05	plot.n.03
poison.n.02	quality.n.01
theory.n.03	belief.n.01
soloist.n.01	musician.n.01
plate.n.11	sheet.n.06
retiree.n.01	nonworker.n.01
touch.n.06	small_indefinite_quantity.n.01
minute.n.05	note.n.01
fortnight.n.01	time_period.n.01
proofreader.n.01	printer.n.01
democrat.n.02	advocate.n.01
cadet.n.01	trainee.n.01
slipper.n.01	footwear.n.02
marriage.n.04	union.n.04
quartering.n.02	housing.n.01
universe.n.03	content.n.05
gala.n.01	celebration.n.02
stocking.n.01	hosiery.n.01
host.n.01	adult.n.01
carangid_fish.n.01	percoid_fish.n.01
carbonation.n.01	permeation.n.01
believer.n.02	religious_person.n.01
bail.n.01	security.n.05
heaven.n.02	imaginary_place.n.01
grid.n.01	form.n.03
injustice.n.01	wrongdoing.n.02
tailspin.n.02	flight.n.02
north.n.04	location.n.01
north.n.05	direction.n.02
drum.n.01	percussion_instrument.n.01
center.n.08	formation.n.01
center.n.12	class.n.03
mistake.n.02	misconception.n.01
balloon.n.01	lighter-than-air_craft.n.01
alias.n.01	name.n.01
coma.n.01	unconsciousness.n.01
bedding_material.n.01	material.n.01
vinyl.n.01	group.n.02
elf.n.01	fairy.n.01
steradian.n.01	angular_unit.n.01
casserole.n.02	dish.n.01
crack.n.08	cocaine.n.01
fire.n.04	fireplace.n.01
curve.n.02	line.n.04
artificial_language.n.01	language.n.01
finishing_line.n.01	line.n.20
dome.n.04	roof.n.01
degree.n.05	exponent.n.03
subject.n.08	term.n.05
disfavor.n.01	rejection.n.02
spiciness.n.01	taste_property.n.01
deviation.n.02	statistic.n.01
nuclear_reaction.n.01	natural_process.n.01
complexion.n.01	color.n.01
first.n.01	rank.n.02
circumspection.n.02	discretion.n.05
weight.n.05	oppression.n.03
monograph.n.01	treatise.n.01
mold.n.05	fungus.n.01
turkey.n.01	domestic_fowl.n.01
parallelism.n.01	similarity.n.01
moral_force.n.01	incentive.n.01
astronaut.n.01	traveler.n.01
opposition.n.06	direction.n.02
black.n.01	achromatic_color.n.01
runner.n.02	traveler.n.01
spreadsheet.n.01	program.n.07
unwholesomeness.n.01	quality.n.01
